urn	text	simile	signs
urn:cts:greekLit:tlg5026.msA.hmt:8.205	ητοι το εξης εστιν ετερωσε δε καρη βαλεν ως μηκων ητ' ενι κηπῳ καρπῳ βριθομενη εστι· λειπει γαρ το ρημα τουτο και ουκ εστιν η μετοχη αντι ρηματος , εσται δε ουτως δις η ανταποδοσις λεγομενη και γαρ εξης επιφερει ως ετερωσ' ημυσε καρη και εν αλλοις δε ειωθεν , κατα δη ταυτην την εξηγησιν . επι μεν το βαλε διαστελουμεν· επι δε το ειαρινῃσιν υποστιξωμεν . δυναται δε και υποστιζεσθαι αμφοτερα εν υποκρισει ινα συ μια ανταποδοσις ῃ η επιφερομενη· εσται δε το εξης ως δε μηκων ετερωσε καρη βαλε ως ετερως ημυσε καρη · η περισσον εστι το η αρθρον . και ο τε συνδ  . ο δε λογος ως δε μηκων ετερωσε καρη βαλε ως ετερως ημυσε καρη βαλλει καρπῳ βριθομενη ως ετερως ημυσε . βελτιον δε υποστιζειν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.206	μηκων δ' ως	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.206	ολον ολῳ παραβεβληται· εστι δε διακενος η μηκων δι ο βαρειται εστι δε κοινον το καρη βαλει ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.207	καρπῳ βριθομενῃ	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.207	οτι εξωθεν προσληπτεον το εστιν ει μη η μετοχη αντι ρηματος παρειληπται· βριθομενη , αντι του βριθεται · η κοινον το καρη βαλεν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.208	αλλ' Αρχεπτολεμον	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:8.208	οτι ενταυθα καταλελοιπε Ζηνοδοτος Αρχεπτολεμον πεποιηκε δε ανω Ϊφιτιδην Ερασιπτολεμον ⁑	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:8.209	ο δε χερμαδιον	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.209	ο δε Ομηρικον εθος ως περι ετερου λεγομενον ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.210	σμερδαλεα ϊαχων ο δε	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.210	οτι ως περι ετερου ο δε χερμαδιον επι το αυτο αναφερων προσωπον ως ει ελεγεν· ουτος δε αυτος χερμαδιον λαβε χειρι ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.222	‡ αυερυοντα	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.222	οτι αυερυοντα σαφως εις του πισω ελκοντα και παλιντονα παλιντονα τοξα απο τουτου· ου παντως διασταλτεον επι το αυερυοντα ως αξιοι Νεοτελης αμφοτερα γαρ συμβεβηκε προς τον ωμον και το βληθηναι αυτον και το ερυσαι ο μεντοι Νεοτελης Σκυθικην ειναι την τοξειαν εφασκεν του τοξου προς τον ωμον ελκομενου ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.223	ρηξε δε οι νευρην	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.223	οτι εν τοις εξης τουτου μνημονευει . νευρην δ' εξερηξε νεοστροφεα και οτι ουτως ειπε το εναρκησεν εν ϊσω την χειρα κατα τον καρπον	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.224	ναρκησε δε χειρ	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.224	ποιος ωμος βεβληται δηλον οτι ο αριστερος δι ων φησι τοξον δε οι εκπεσε χειρος . αλλως τε τον προβεβλημενον ωμον εικως πεπληχθαι ουχι τον συνεσταλμενον εν τῳ τοξευειν· τινες δε χειρα κατ αιτιατικην·	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.225	χειρ επι καρπῳ	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.225	τινες προπεριεσπασαν το χειρ ιν εχῃ εντελειαν πτωσεως αιτιατικης · ο μεντοι Ασκαλωνιτης οξυνει και ευθειαν παραλαμβανει ινα και σχημα γενηται ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.226	αλλα θεων	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.226	οτι απο των υπερμαχουντων τοις εκγονοις ζωων προς το Χρυσην αμφιβεβηκεν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.227	Εκτωρ δ' εν πρωτοισι	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.227	αι Αρισταρχου χωρις του ν Εκτωρ δε πρωτοισι · και εστιν ο δε Εκτωρ επι τους πρωτους ωρμα ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.228	ως δ' οτε τις τε κυων	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.228	ου δεοντως φασι τῳ κυνι εν ζῳον διωκοντι παραβαλλει τον Εκτορα διωκοντα κυνι . τους δε διωκομενους αλκιμωτερῳ ζωῳ και πρωην λεοντι· ρητεον δε προς μεν το προτερον οτι ο Εκτωρ εικασται κυνι ενι και ο διωκομενος θηρι ενι φησι γαρ αιεν αποκτεινων τον οπιστοτατον προς δε το δευτερον , οτι η παραβολη ου προς ισχυν αλλα ταχους κυνες γαρ εν ταις θηραις επιτηδειοι προς διωξιν . δια τουτο ο Εκτωρ διωκοντι εικασται κυνι ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.9003	ισχια τε γλουτους τε	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.9003	το ημιστιχιον . η τοις ανω συναπτεον ιν' ῃ σχημα απτητε ισχια αντι του ισχϊων ως Ηρη δε μαστιγι θοως επεμαιετ' αρ' ιππους · η τοις εξης προσδοτεον ινα το δοκευειν κοινον ῃ ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.229	αλληλοισι τε κεκλομενοι	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.229	μετα το κεκλομενοι στικτεον . ετεραν γαρ πεποιηκε περιοδον την εξης ως ει γε δια του δ εγραφετο· μεγα δ' ευχετοωντο . εστιξαμεν αν επι το ανισχοντες και ταχα γραφικον αμαρτημα γεγονος ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.233	‡ Γοργους ομματ' εχων	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.233	ο Ζηνοδοτος γραφει Γοργονος ομματ' εχων ηε βροτολοιγου Αρηος ο  δε Ομηρος χω  του ν λεγει τῃ δ επι μεν Γοργῳ ως Σαπφω . δι ο λεγει Γοργους ως Σαπφους · Αρισταρχ  δε γραφει συν τῳ ϊ οιμματ' εχων και φασι παρα την οιμον γεγενησθαι τας οδους και τα ορμηματα αι μεντοι πλειους την δημωδ  ειχον Γοργους ομματ' εχων οις συλλαμβανει και το αλλαχου λεγομενον τῃ δ' επι μεν Γοργος βλωσυρωπης · χαλεπον ουν το σαφες ειπειν	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.234	νωϊ	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.234	ημιν κοινῃ διαλεκτῳ Δωριεις γαρ φασιν αμμες Αιολεις αμμε . Αττικοι δε νω Ιωνες ημεας εστι δε αντωνυμια δυϊκη ορθης και αιτιατικης πτωσεως ημων · και ημιν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.235	υστατιον περ	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.235	δυναται και τοις εξης συναπτεσθαι ινα ῃ υστατιον οιτον βελτιον δε ως συνηθες τοις ανω· η δε διανοια ουκεθ' ημεις των Ελληνων αποστησομεθα το γε πα ρυστατον νυν υστατιον αντι του υστατον ως μαλλιον των  αλλων  ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.236	ανεκτωσ	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.236	ως ανδρικως Αρισταρχ  περισπα λελεκται δε ημιν περι της προσωδιας οποτε διελαβομεν περι του η δη λοιγια εργα ταδ' εσσεται ουκετ' ανεκτα ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.237	σχετλιος	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.237	σημειουνται τινες οτι αντι του αγνωμων , ουκ εν τῳ καθολου δε αλλ' εις ταυτην μονην ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.238	πυλαρταο	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.238	ισχυρως συναρμοζοντ  και κλειοντος τας πυλας δια το μηδενα υποστρεφειν εξ Αιδου ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.239	εξ Ερεβευς αξοντα κυνα στυγερου Αϊδαο ⁚	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.239	οτι τουτου μονου του αθλου μεμνηται κατα το ρητον τινες ησαν· και οτι κυνα μονον λε  Κερβερον δε ουκ ονομαζει ως οι νεωτεροι απο δε του μειζονος αθλου παντας δηλοι· οιδεν δε τον κυνα η την φυσιν αυτου· Πινδαρος γουν εκατον· Ησιοδος δε πεντηκοντα εχειν αυτον κεφαλας φησιν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.240	κυνα Αδου 	(126)		0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.240	τον Κερβερον τελεσθεντων Ηρακλεους αθλων εν μηνι και ετησιων οκτω μη προσδεχομενος Ευρυσθευς τον τε τον Αυγαιου βοσκηματων αθλον και τον της Υδρας ενδεκατον . επεταξεν αθλον αυτω τον Κερβερον εξ Αιδου κομιζειν· ειχεν δε ουτως τρεις μεν κυνων κεφαλας την δε ουραν δρακοντος τα δε του νωτου παντοιων ειχεν οφεων κεφαλασ· μελλον ουν επι τουτον απιεναι· ηλθεν προς Ευμολπον εις Ελευσινα βουλομενος μυηθηναι ην δε ουκ εξον ξενοις τοτε μυεισθαι επειδη περ Θυεστης ο Πυλιου παις παραγενομενος εμυειτο μη δυναμενος ουν ιδειν τα μυστηρια επει περ ουκ ηγνισθη εις τον των Κενταυρων φονον αγνισθεις υπο Ευμολπου , τοτε εμυηθη και παραγενομενος επι το Τεναρον της Λακωνικης ακρωτηριον ου της Αιδου καταβασεως στομιον δια τουτου  κατηει ως δε ιδον αυτον αι ψυχαι χωρις Μελεαγρου και Μεδουσης της Γοργωνος , ευθυς εφυγον επι δε την Γοργονα , το ξιφος ως ζωσαν ελκει και παρα Ερμου μανθανει οτι εστι κενον ειδωλον πλησιον δε των Αδου πυλων γινομενος . Θησεα εγειρει καθημενον επι ακινητου θρονου· ομοιως δε και Πειριθουν ηβουληθη και της γης πολυ σειομενης ουκ ηδυνηθη . απεκυλησε δε και τον Ασκαλαφου πετρον βουλομενος δε αιμα ταις ψυχαις παραθεσθαι , μιαν των Αδου βοων απεσφαξεν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.241	η οι γουνατ' εκυσσε	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.241	αθετουνται δυο στιχοι οτι ουκ εδει κατ  μερος διηγησασθαι και ταυτα προς την καλως ειδυιαν . και μην ουδε ημεις περισσον τι προσιστορουμεν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.242	εσται μαν ,	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.242	προς το της ερμηνειας ιδιον ως εκει εσσεται ημαρ οτ αν ποτ' ολωλη Ιλιος ιρη αντι του οτε ολειται ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:8.243	Στυγος υδατοσ	(126)		0	
urn:cts:greekLit:tlg5026.msA.hmt:8.243	Στυξ μια των Ωκεανου θυγατερων ην ο Ζευς φρικωδεστατον ορκον των θεων εποιησεν τιμησας αυτην ως φησιν Ησιοδος εν εστιν δε και κρινη εν Αδου ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:8.247	ει νωϊ	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:8.247	οτι Ζηνοδοτος γραφει συν τῳ ν νωϊν τουτο δε τιθεται αντι του ημιν η ημων ουδετερον δε αρμοζει το γαρ νωϊ εστιν η ημεις η ημας ⁑	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:8.248	ρηθησει προφανεισα  	(126)		0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:8.248	Αρισταρχος προφανεντες ως πληγεντε κεραυνῳ δυϊκως . ο δε Ζηνοδοτος γηθησει προφανεισας ιδων ες δουπον ακοντων συστελλων την τελευταιαν παροξυτονως προφερομενος μετ εκτασεως του α εστι δε ακρατον Δοριον σπανιον δε τῳ τοιουτῳ παρα τῳ ποιητῃ ⁑	0	dotteddiple
